step_size,num_minibatches,rollout_steps,entropy_coef,l1_lambda_x,auc_seed_1000,auc_seed_2000,auc_seed_3000,auc_seed_4000,auc_seed_5000,auc_seed_6000,auc_seed_7000,auc_seed_8000,auc_seed_9000,auc_seed_10000,auc_seed_11000,auc_seed_12000,auc_seed_13000,auc_seed_14000,mean_auc,std_auc,min_auc,max_auc,n_seeds,l1_lambda_y,file_name
3e-05,64,4000,0.0,1e-05,-22750.20561552087,-18533.112618696607,-28132.01093400621,-20067.138904419386,-18229.164392640614,-28808.093948992355,-36747.45530224027,-29634.181199418883,-14347.31944785823,-17642.68258260192,-18202.61661384997,-15555.940978410603,-28830.103156869878,-23429.260573662505,-22922.091876370596,6327.617642692154,-36747.45530224027,6327.617642692154,18,0.0001,car-train_10000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4
3e-05,64,4000,0.0,1e-05,-22750.20561552087,-18533.112618696607,-28132.01093400621,-20067.138904419386,-18229.164392640614,-28808.093948992355,-36747.45530224027,-29634.181199418883,-14347.31944785823,-17642.68258260192,-18202.61661384997,-15555.940978410603,-28830.103156869878,-23429.260573662505,-22922.091876370596,6327.617642692154,-36747.45530224027,6327.617642692154,18,0.001,car-train_10000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3
0.0001,32,4000,0.0,1e-05,-29052.55736589927,-17529.592375462154,-25672.69591710963,-29022.220818350972,-14199.969118782035,-30130.50891964369,-15844.256613282876,-28802.567220444744,-15044.324583356427,-17573.862696323475,-20689.155520501834,-26791.677042966607,-27890.576756469964,-26664.31914781468,-23207.734578314885,5808.379335443836,-30130.50891964369,5808.379335443836,18,1e-05,car-train_10000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-5
0.0001,32,4000,0.0,1e-05,-29052.55736589927,-17529.592375462154,-25672.69591710963,-29022.220818350972,-14199.969118782035,-30130.50891964369,-15844.256613282876,-28802.567220444744,-15044.324583356427,-17573.862696323475,-20689.155520501834,-26791.677042966607,-27890.576756469964,-26664.31914781468,-23207.734578314885,5808.379335443836,-30130.50891964369,5808.379335443836,18,0.0001,car-train_10000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-4
0.0001,32,4000,0.0,1e-05,-29052.55736589927,-17529.592375462154,-25672.69591710963,-29022.220818350972,-14199.969118782035,-30130.50891964369,-15844.256613282876,-28802.567220444744,-15044.324583356427,-17573.862696323475,-20689.155520501834,-26791.677042966607,-27890.576756469964,-26664.31914781468,-23207.734578314885,5808.379335443836,-30130.50891964369,5808.379335443836,18,0.001,car-train_10000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_32_r_4000_e_0.0_l1_1e-3
0.0001,64,4000,0.0,1e-05,-28401.784394921473,-19312.837048193018,-28856.370504118302,-29062.99356066429,-22508.470895353978,-30782.479614370957,-14735.550070633675,-17613.190787216525,-15390.464057131743,-28165.817931674857,-28295.363451558,-13659.040385914652,-21573.992691738735,-28108.442606027416,-23319.05699996555,5967.462250269636,-30782.479614370957,5967.462250269636,18,1e-05,car-train_10000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-5
0.0001,64,4000,0.0,1e-05,-28401.784394921473,-19312.837048193018,-28856.370504118302,-29062.99356066429,-22508.470895353978,-30782.479614370957,-14735.550070633675,-17613.190787216525,-15390.464057131743,-28165.817931674857,-28295.363451558,-13659.040385914652,-21573.992691738735,-28108.442606027416,-23319.05699996555,5967.462250269636,-30782.479614370957,5967.462250269636,18,0.0001,car-train_10000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-4
0.0001,64,4000,0.0,1e-05,-28401.784394921473,-19312.837048193018,-28856.370504118302,-29062.99356066429,-22508.470895353978,-30782.479614370957,-14735.550070633675,-17613.190787216525,-15390.464057131743,-28165.817931674857,-28295.363451558,-13659.040385914652,-21573.992691738735,-28108.442606027416,-23319.05699996555,5967.462250269636,-30782.479614370957,5967.462250269636,18,0.001,car-train_10000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_64_r_4000_e_0.0_l1_1e-3
3e-05,64,6000,0.0,1e-05,-26323.07860622614,-21896.150307392694,-27259.122169020236,-27550.98399371115,-20613.77112697992,-31128.35021966988,-20390.066472049944,-28633.420929950003,-15465.73616476647,-18353.006962810865,-17267.28510155056,-16476.453706336873,-27987.67946425528,-27254.544735933487,-23328.546425760964,5047.428718975857,-31128.35021966988,5047.428718975857,18,1e-05,car-train_10000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-5
3e-05,64,6000,0.0,1e-05,-26323.07860622614,-21896.150307392694,-27259.122169020236,-27550.98399371115,-20613.77112697992,-31128.35021966988,-20390.066472049944,-28633.420929950003,-15465.73616476647,-18353.006962810865,-17267.28510155056,-16476.453706336873,-27987.67946425528,-27254.544735933487,-23328.546425760964,5047.428718975857,-31128.35021966988,5047.428718975857,18,0.0001,car-train_10000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-4
3e-05,64,6000,0.0,1e-05,-26323.07860622614,-21896.150307392694,-27259.122169020236,-27550.98399371115,-20613.77112697992,-31128.35021966988,-20390.066472049944,-28633.420929950003,-15465.73616476647,-18353.006962810865,-17267.28510155056,-16476.453706336873,-27987.67946425528,-27254.544735933487,-23328.546425760964,5047.428718975857,-31128.35021966988,5047.428718975857,18,0.001,car-train_10000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_64_r_6000_e_0.0_l1_1e-3
0.0001,32,2000,0.0,1e-05,-27607.027486154187,-13819.455322756425,-28755.88219616716,-29363.84339825032,-16371.00638576621,-29906.371269482428,-12912.756067341488,-27670.16360762919,-12103.666988094412,-13216.14467958631,-28468.71728074542,-32809.64613131961,-27834.072734503177,-27500.858940506183,-23452.829463450184,7443.527270866798,-32809.64613131961,7443.527270866798,18,1e-05,car-train_10000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5
0.0001,32,2000,0.0,1e-05,-27607.027486154187,-13819.455322756425,-28755.88219616716,-29363.84339825032,-16371.00638576621,-29906.371269482428,-12912.756067341488,-27670.16360762919,-12103.666988094412,-13216.14467958631,-28468.71728074542,-32809.64613131961,-27834.072734503177,-27500.858940506183,-23452.829463450184,7443.527270866798,-32809.64613131961,7443.527270866798,18,0.0001,car-train_10000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4
0.0001,32,2000,0.0,1e-05,-27607.027486154187,-13819.455322756425,-28755.88219616716,-29363.84339825032,-16371.00638576621,-29906.371269482428,-12912.756067341488,-27670.16360762919,-12103.666988094412,-13216.14467958631,-28468.71728074542,-32809.64613131961,-27834.072734503177,-27500.858940506183,-23452.829463450184,7443.527270866798,-32809.64613131961,7443.527270866798,18,0.001,car-train_10000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-3
3e-05,128,4000,0.0,1e-05,-16177.984817376739,-22957.880312081103,-27127.477637862037,-19193.862550611408,-23237.189906073265,-30081.883548953174,-24385.087930210037,-29899.09131787364,-28525.057905777016,-21032.026930728873,-17224.07047341989,-27370.207112529297,-22763.25788940661,-29133.595341571872,-24222.048119605355,4483.448557179311,-30081.883548953174,4483.448557179311,18,1e-05,car-train_10000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-5
3e-05,128,4000,0.0,1e-05,-16177.984817376739,-22957.880312081103,-27127.477637862037,-19193.862550611408,-23237.189906073265,-30081.883548953174,-24385.087930210037,-29899.09131787364,-28525.057905777016,-21032.026930728873,-17224.07047341989,-27370.207112529297,-22763.25788940661,-29133.595341571872,-24222.048119605355,4483.448557179311,-30081.883548953174,4483.448557179311,18,0.0001,car-train_10000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-4
3e-05,128,4000,0.0,1e-05,-16177.984817376739,-22957.880312081103,-27127.477637862037,-19193.862550611408,-23237.189906073265,-30081.883548953174,-24385.087930210037,-29899.09131787364,-28525.057905777016,-21032.026930728873,-17224.07047341989,-27370.207112529297,-22763.25788940661,-29133.595341571872,-24222.048119605355,4483.448557179311,-30081.883548953174,4483.448557179311,18,0.001,car-train_10000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_128_r_4000_e_0.0_l1_1e-3
